"","17.skip","4.01","4.02","4.03","4.04","4.05","4.06","4.07","4.08","4.10","4.11","4.12","4.skip","6.01","6.02","6.03","6.04","6.05","6.06","6.07","6.08","6.09","6.10","6.12","6.13","6.14","6.15","6.16","6.17","6.18","6.19","6.20","6.21","6.22","6.23","6.24","6.25","6.26","6.27","6.28","6.29","6.30","6.31","6.32","6.33","6.34","6.35","6.36","6.37","6.38","6.41","6.42","6.43","6.44","6.45","6.46","6.47","6.48","6.skip","9.06","9.09","9.13","9.15","9.22","9.25","9.30","9.31","9.skip","17.01","17.02"
"Hrb98DE",NA,-0.573486715996752,0.12756817785434,-1.32267234271146,-0.361753623368572,-1.02659444502458,-1.42438427190468,1.02038528116867,0.0436394118574462,1.71124136281839,1.87819875290227,-0.00243676240924329,-0.448653358298991,2.3953936577899,0.268760168242888,-2.93019776825281,-0.958035071467132,-0.769337717614916,0.347207021737322,-0.332955918029979,0.201376341931705,0.700633936837163,-1.24571742514657,-0.997265785609651,0.249883695033299,-1.1726223119615,-0.579044767510846,0.902206832864993,-1.48536971175668,-0.251562264248077,0.657446084873508,0.506263040816908,1.03136496660411,0.158403772290067,1.22696150265876,0.43446613704908,0.68747169511185,0.110853772890344,1.88383773137506,-0.817132146048788,1.42521854985726,0.587946090725085,-0.426508112576705,0.540714962137679,0.320288360361417,0.0600614532764415,-0.556229699891302,-0.262688689743668,-0.163760900806089,0.661117185777107,-0.620453693223318,-0.071788675526343,0.115817790641187,-1.2947781513017,-1.21879728463117,5.81896516045335,-2.21828810729148,1.57098993174093,-0.242971492732654,-0.387913676709493,1.36234759605648,-0.284610822997038,0.0933674737729059,1.75898010871129,0.674821044477531,-0.82113728241399,-1.49516845138456,1.18807483336937,0.47999111367709,-0.47999111367709
"l.1.10Bb",NA,-2.23021573468414,1.42772514840353,0.454654704033793,-1.08555976567089,1.12400526725621,-0.206191639101377,0.590388203638347,0.203922538424327,0.127600043389156,0.659240650112996,4.43996346230307,-0.0173006713952665,1.91038549771371,0.316705351925194,-1.07853548430212,-0.233166957102018,-1.38374747597127,-0.641228807539104,-0.460670296342513,-0.309947314374667,-0.361950090645477,-0.0464206153809377,-0.164140005956533,0.166164104304622,-0.759012666307521,-0.10055719029355,-0.933526152792716,-1.0315401767891,-0.569547956289066,-0.50659348822366,-0.0831428672577205,-0.0677570496065018,0.0290562999306365,-0.318976918040142,-0.109542851196566,0.782746311518357,0.844047784432643,0.434094096203669,-0.431728120869883,-0.0548126274674126,0.275011587476138,-0.376162736281012,-0.288491470970486,-0.127168239888103,0.940780864897417,0.922001858116098,0.174519179386533,0.063530613034946,-0.120715582255166,0.423974485512224,0.107217228745701,2.35577417877195,1.40304418332355,0.425070180742559,0.0267621418946365,0.288027774634948,0.385380929848138,-0.54715913445412,0.514134787900136,-0.58813435291701,-0.078096766426682,-0.504574442070308,0.666221711780807,-0.206566468827062,0.361566879342002,0.204033351921914,1.66769284633009,-1.02553911196831,1.02553911196831
"Rm62",NA,-0.307867369793269,2.99593486780493,-0.611844972799094,-1.03329206227075,-1.0175722069772,0.710291736952319,4.77930153290809,2.16377242993109,1.52812016755777,0.0575460312223018,-1.52794481290055,-0.0653610296741215,-2.09698668167398,-0.984439308027068,-0.332892282874199,1.27500481858178,0.450095049074004,0.615129435776647,1.22927866691355,1.57787066111614,1.98276850076788,-0.751731225941837,-0.165881031292752,0.505133096695791,-0.45163564645269,0.0204216085096805,0.767401884579306,-0.406498838976729,1.38990026764123,0.998551838674292,2.55757873669299,2.51060149368056,0.122215002304698,0.323345280779881,0.812648650480801,-0.184308584097451,-1.75553525954381,-0.0309017817036401,-0.912228081917859,0.286478652849425,-0.443589713492249,-0.455490678892382,-1.4424320974354,-1.09228146416106,-1.19025027971847,-0.218437672152432,-0.742916243383798,0.338036955812195,0.234422437823136,0.648980950529471,0.528812090842966,-0.226876694466686,0.116009331517872,-0.490592316840065,2.11007832343999,-1.03804799005755,-0.4411557905848,0.443894124699696,-0.0883665572522445,-2.47034126489988,2.00194305225338,7.53966075440471,11.064404277701,14.5896838416046,1.31489917144288,-0.803303885436794,2.69138299133744,-2.27147985251387,2.27147985251387
"nonA",NA,2.025321335699,-0.523001315523437,-2.20539727831421,-1.10831949351171,-1.28660632907558,-1.52182096426688,-1.09140953753482,-1.37139448348243,-0.443316502841977,-0.444388305689755,-1.33809544225294,1.25104320463483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.891923310661385,-3.06289967845826,1.27694208983828,0.521664108493999,3.26590100296905,-0.377497485999657,0.110750005180586,2.2232520806805,3.01383963298765,0.205424065208514,-0.205424065208514
"Hrb87F",NA,-1.05739046170202,-0.192661527461893,-1.90456305270523,0.563800270026995,-0.75531181875427,-1.90634754700929,0.656724531864856,-0.184290335221122,1.89501847512768,2.64963951635109,0.269999014124707,-0.17363567232613,1.77403721098577,-0.250257265712927,-2.76424734005173,-1.9914852279983,-0.540344498182151,-0.126376347120975,-0.0585147985790822,-0.632663588602309,-0.123989359799093,-1.5097547716789,-1.08247492711412,-0.632347126579315,-1.09061681517018,-0.41544275021937,1.81143167032589,-1.40379173698518,-0.872772257513715,1.30375716379018,0.407029202336699,0.0883594349579525,-0.00785032218414602,-1.27244809088018,0.0728605824582225,0.698345461936872,0.717880444928326,3.17412780181423,-0.166162562701549,0.55789237219607,0.0202781225120515,2.34923537668425,0.628796063313029,-0.203497960097259,-0.139560978943919,-0.796147896857339,0.60124150111544,0.00589199165135651,-0.221698028800047,-1.45269630783398,0.136746273364166,-0.546686012412782,-1.34092314105503,-0.711372732940384,8.97867265546931,-2.11171379152229,2.59648645337088,-0.070601700753326,-0.374601058542715,1.37706754947376,-0.354057629387194,0.181111695196267,3.70743520750286,0.331256875192601,-0.343325738358671,-1.68072890113482,2.50258138760695,-0.499172796769882,0.499172796769882
"B52",NA,1.30482099884447,-1.62183851212643,-2.76341921530755,-3.92848487985049,-3.2345905059416,0.564688178359829,-3.40992960627838,-1.6533428572987,4.26124432652177,2.6359616377042,-2.03671872392545,-0.174115128489363,2.49253964531152,-0.665739841542826,0.337324274867557,-1.56774041713932,-1.19742310039636,-0.399590231018345,-0.685599180457054,-2.38681326038,-1.16558402179549,-0.101797575662218,-0.0835334313529093,-0.412386323388505,0.636788869522467,-0.67729892499617,-2.16770318516769,-0.0856852246111985,-0.061956258725365,-0.0287511707900285,-1.53453348195437,-2.4376425767514,-1.10837769801801,-0.693906700950506,-1.46640236703658,0.989566910167619,-0.285746269513494,-0.367764852319242,-0.0253245859496425,0.030159857414835,0.531432995630374,0.060347011834782,0.583155591108551,1.57538034226364,-0.586264731823144,-0.919466952187038,0.185706113545948,-1.32966104811887,1.26181055565342,-1.25337074189629,2.53164172467637,-0.619399646167348,1.12316870295047,-0.314782547621472,-1.96602568917968,3.20463665525698,0.161002470066178,1.75203138513985,-2.22722655767693,5.86194610168551,-3.6700275873131,-0.815845718204518,-1.65895252845147,-0.758156024039812,-0.951399984242909,-3.2554258748025,1.07943830599072,0.790192335831221,-0.790192335831221
"Bx42",NA,-4.51433593985047,-1.07606335840567,-2.32671919394464,-2.62792935395821,2.25315620829163,5.28723718814121,2.22189956880379,6.79060754011211,5.74913112121878,4.13311494949285,0.450744380802797,1.84215127268565,0.415693938206565,1.52092997941108,-2.20845974120606,-2.08040288767135,-2.1667992326587,-0.415044937934558,-1.25851167627299,-1.28681806170976,-1.85746401417543,-2.51686466312651,-1.44838603676533,1.24050586295146,-1.74680875300547,0.0351973350468329,-2.23029853990385,0.827036253052977,-3.45986946562977,-0.897591529268969,-1.56489008406903,-2.80882694297932,-0.620893952455432,-0.252904183931345,0.219399934669594,3.42758250553928,-1.41282965803071,1.68872127920685,-0.070365930986381,0.408022945401633,2.29414442627119,-0.44516219834269,-1.75762956537361,-0.647049138035446,-2.17638809377764,-1.01906718770902,2.97293113248153,0.496490915145632,2.44425759088733,-1.87291258490725,2.58197927943096,3.97292038219231,1.81162831046752,3.52319250545346,1.4082710230396,3.24681564899156,2.01195922655113,1.9042122871427,-3.87831878930999,6.37176683376284,-3.02552769135993,-0.645786496650451,-2.09870298231604,-0.419231929837101,-1.00006431203656,-2.23473654356698,3.33155521975523,-3.865298309679,3.865298309679
"U2af50",NA,-0.228672880933186,0.424910761311638,-0.538199327592722,7.39853614589322,-1.54932880770524,-0.646758167214483,-1.38636061818181,-1.33458815592257,-0.731702200398522,1.32366867360845,-2.3282632855916,1.77603792771582,-0.00557480061587,-1.30152054545054,0.290233293560312,0.510676373162404,-0.969543494671844,-1.37387697109234,-0.910101448552538,-1.03769315548873,-0.50739193664488,-0.985408174395517,0.0437057846902355,-0.222746021605162,0.528593377310253,-0.551342973551977,0.639698843751478,-0.789584589680869,-1.90126691831542,-1.7938377751384,0.0518937601581245,-1.28336197678605,0.0468862525192752,0.687119568431656,-0.296775026293312,-0.218161919806332,-1.47224436193027,0.729988829977983,-0.244730315138138,0.527062668325138,0.501813060547779,-0.786007655816782,-1.11405976526133,1.91719495188384,-1.09848489823143,1.42653775373815,-0.00611017837214195,1.66814439758375,1.62548919675349,-1.28131904362102,1.48946231927048,-0.171157085349696,1.83509042642632,4.63917455961699,1.34233384264828,2.7610013551286,-0.137574590286145,1.21453272916937,-2.17252424131097,-2.17570368108449,0.349327062415559,1.99153425732117,1.11476145420753,3.98008337909669,8.65914202676938,4.05503291280005,1.13681446596458,-3.58737516934425,3.58737516934425
"Rox8",NA,1.89781815411104,-0.592742535029825,-2.93871074704064,-1.96684428549763,-2.26842194748771,-0.582778760859937,-1.60204394436902,-0.779575633724423,-1.70893723868306,-0.458207812249741,0.251184437853646,-0.31792636012642,-0.396948084163712,0.611884242956972,0.953146551245545,0.380338518796141,-0.0341857705084626,1.09996183274029,0.292304030837214,-0.408465506541073,0.589669031730068,-0.127369833188191,0.154171039703885,0.700898406756716,0.903766896594575,0.55526181419716,0.405682883899128,0.0320157191056565,0.670313918450389,0.618965714392583,0.257923394033029,-0.327455374790078,-0.354902648881386,-0.282965916822228,0.368462425837901,-0.40027749925915,-0.0787192272682265,0.126394205091136,-1.07192999363755,-0.118884345961031,-0.164790594722025,-0.423437171606622,-0.0675735855686254,-1.12671813922169,-0.609807841226401,-0.55858040020928,-0.369001757543859,-1.13446995152347,-0.756433354605904,-0.775911082918005,-0.668064249093951,0.16765993768461,-0.805984371641646,-0.58049207658739,1.27522740408524,-0.57866181098603,-0.039054406562258,-0.382215811669473,-1.0430114776481,-0.654185680529767,0.131794094741575,-1.9370647092898,-0.403731667475733,-0.870799059207096,0.415114871350861,2.46581001240729,-0.623066118742979,1.80329150294332,-1.80329150294333
